FIPS,psych.st,rehab.st,genhosp.lt,psych.lt,rehab.lt,popjuvy.10,poppsych.10,psych.st.days,rehab.st.days,genhosp.lt.days,psych.lt.days,rehab.lt.days,er.visits,suicides.17.19,pop,pop.10,medage.10,percwhite.10,percblack.10,percamind.10,percasian.10,percpi.10,perctwoormore.10,percother.10,percurban.10,medhhincome,personsimpoverished,households.10,singleparenthouseholds.10,perclessthanhs.15,percwithhsormore.15,fouryearscollege.15,skateparks,perchisp.10,impoverishedpc
17097,1,0,0,0,0,285,130,11533,0,0,0,0,220377,68,696535,703462,36.7,75.1,7,0.5,6.3,0,2.6,8.5,98.7,92638,49130,241712,22742,9.4,90.6,45.3,9,11.1,0.070534862
17099,0,0,0,0,0,14,0,0,0,0,0,0,46845,19,108669,113924,41,93.2,1.9,0.3,0.7,0,1.4,2.5,69.8,59528,12837,45347,4452,11.4,88.6,17.8,1,3.9,0.118129365
17101,0,0,0,0,0,0,0,0,0,0,0,0,4356,NA,15678,16833,39.7,87.3,9.6,0.2,0.2,0,1,1.7,42,47114,2442,6130,564,15.1,84.9,14.9,0,2.7,0.155759663
17103,0,0,0,0,0,21,6,0,0,0,0,0,18491,NA,34096,36031,42,90.9,4.8,0.2,0.7,0,1.5,1.9,46.8,57619,3724,13758,1374,11.2,88.8,18.2,0,3.4,0.109221023
17105,0,0,0,0,0,0,0,0,0,0,0,0,13408,NA,35648,38950,40.8,91.8,4.9,0.2,0.5,0,1.3,1.3,59.2,54422,4319,14613,1428,10.1,89.9,14.8,0,2.6,0.121156867
17107,0,0,0,0,0,0,0,0,0,0,0,0,15656,NA,28618,30305,39.4,89.1,7.5,0.2,0.6,0,1.3,1.2,60.1,53806,3124,11070,1196,11.3,88.7,19.9,0,2.6,0.109162066
17109,0,0,0,0,0,0,0,0,0,0,0,0,14033,NA,29682,32612,28.9,90.4,5,0.2,1.8,0,1.8,0.7,70.5,49048,6134,13057,982,6.4,93.6,32.2,0,2.6,0.206657233
17111,0,0,0,0,0,0,0,0,0,0,0,0,78558,36,307774,308760,38,90.1,1.1,0.3,2.5,0,1.7,4.3,90.1,89379,16380,109199,8838,6.9,93.1,34.4,4,6,0.05322087
17113,0,0,0,0,0,65,0,0,0,0,0,0,59243,19,171517,169572,32.1,84.3,7.3,0.2,4.3,0,2.3,1.5,83.5,69230,23034,65104,5784,4.1,95.9,44.8,3,3.9,0.134295726
17115,0,0,0,0,0,52,0,0,0,0,0,0,73104,16,104009,110768,40.3,79.3,16.3,0.2,1,0,2.5,0.7,84.7,52259,16762,45855,5813,9.6,90.4,22.1,1,3.2,0.16115913
17117,0,0,0,0,0,0,0,0,0,0,0,0,10156,NA,44926,47765,41.7,97.6,0.8,0.3,0.3,0,0.9,0.2,41.5,54174,5934,19381,1842,8.7,91.3,18.4,4,1,0.132083871
17119,0,0,0,1,0,40,118,0,0,0,36956,0,123049,47,262966,269282,38.6,88.2,7.9,0.2,0.8,0,1.8,0.9,86.7,66591,28284,108094,11580,7.5,92.5,26.8,3,2.9,0.107557631
17121,0,0,0,0,0,23,0,0,0,0,0,0,25001,NA,37205,39437,41.4,93.1,3.9,0.3,0.6,0,1.6,0.4,54.9,52291,5456,16148,1941,11,89,15.2,0,2.1,0.146646956
17123,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,11438,12640,44.8,97.1,0.3,0.2,0.4,0,0.9,1.1,0,63628,1007,5161,386,7.1,92.9,18.9,1,2,0.088039867
17125,0,0,0,0,0,0,0,0,0,0,0,0,3488,NA,13359,14666,44,98.1,0.4,0.2,0.3,0,0.9,0.1,22.5,51967,1592,6079,610,10.8,89.2,16,0,1,0.119170597
17127,0,0,0,0,0,0,0,0,0,0,0,0,6890,NA,13772,15429,42.1,91,5.9,0.4,0.3,0,2,0.5,49.5,54159,2143,6362,674,13.2,86.8,13.9,2,2.4,0.155605577
17129,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12196,12705,42.6,97.5,0.6,0.3,0.2,0,1.1,0.4,24.3,77306,986,5140,513,5.9,94.1,24,0,1.4,0.080846179
17131,0,0,0,0,0,0,0,0,0,0,0,0,3367,NA,15437,16434,43.7,98.3,0.3,0.1,0.3,0,0.7,0.3,22.2,62241,1233,6734,532,8.1,91.9,17.4,2,1,0.079873032
17133,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34637,32957,41,98,0.2,0.2,0.4,0,0.8,0.3,58.6,90904,1423,12589,874,4,96,35,0,1.2,0.041083235
17135,0,0,0,0,0,0,0,0,0,0,0,0,16813,NA,28414,30104,41.9,95.1,3.2,0.2,0.4,0,0.7,0.5,58.4,51665,4140,11652,1169,12.3,87.7,16.7,3,1.1,0.145702823
17137,0,0,0,0,0,16,0,0,0,0,0,0,28088,NA,33658,35547,40.8,90.9,6,0.2,0.5,0,1.6,0.8,63.8,55937,4209,14104,1501,9.1,90.9,19.3,0,2.4,0.125051994
17139,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,14501,14846,40.3,98.5,0.3,0.2,0.2,0,0.6,0.2,30.8,65472,1218,5758,505,15.3,84.7,18.6,0,0.8,0.083994207
17141,0,0,0,0,0,25,0,0,0,0,0,0,7589,NA,50643,53497,40.7,93.2,0.9,0.2,0.5,0,1.4,3.8,52.9,63565,4684,20856,2038,9.8,90.2,21.4,1,5.2,0.092490571
17143,0,0,0,0,0,101,0,0,0,0,0,0,134154,29,179179,186494,36.8,74.4,17.7,0.3,3.1,0,2.8,1.6,85.4,57717,25825,75793,9466,9.1,90.9,30.6,1,4.5,0.144129613
17145,0,0,0,0,0,0,0,0,0,0,0,0,10482,NA,20916,22350,39.4,87.9,8.3,0.2,0.4,0,1.4,1.6,56.4,56880,2650,8335,899,16.7,83.3,12.5,1,3.2,0.126697265
17147,0,0,0,0,0,0,0,0,0,0,0,0,7702,NA,16344,16729,42.6,98,0.3,0.2,0.3,0,0.9,0.2,32.3,72265,1054,6782,523,6.1,93.9,28.6,0,1.2,0.064488497
17149,0,0,0,0,0,0,0,0,0,0,0,0,5448,NA,15561,16430,42.5,96.9,1.7,0.2,0.2,0,0.7,0.2,27.7,54309,2164,6639,637,11.3,88.7,17.8,0,1,0.139065613
17151,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4177,4470,46.6,91.7,6,0.6,0.2,0,0.9,0.5,0,46478,688,1829,139,14,86,13.1,2,1.5,0.164711515
17153,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5335,6161,43.2,64.4,32.4,0.4,0.2,0,1.9,0.7,0,38506,1171,2642,325,11.2,88.8,12.5,0,2.6,0.219493908
17155,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5739,6006,45.2,96.6,0.5,0.1,0.2,0,1.1,1.4,0,74367,435,2509,183,7.3,92.7,16.6,0,2.6,0.075797177
17157,0,0,0,1,0,0,241,0,0,0,91462,0,26860,NA,31782,33476,41,87.6,9.7,0.2,0.3,0,0.9,1.2,57.4,58444,3499,12314,1160,15.7,84.3,13.3,0,2.2,0.110093764
17159,0,0,0,0,0,0,0,0,0,0,0,0,9488,NA,15513,16233,42.1,97.3,0.5,0.2,0.7,0,0.9,0.4,56.5,49775,1980,6726,603,10.9,89.1,21,1,1.3,0.127634887
17161,0,0,0,0,0,28,0,0,0,0,0,0,90592,23,141879,147546,40,81.6,9,0.3,1.6,0,3,4.4,89.1,57772,18669,61303,7190,11.4,88.6,23.5,1,7.5,0.131583955
17163,0,0,0,0,0,41,0,0,0,0,0,0,122888,32,259686,270056,36.9,64.6,30.5,0.2,1.2,0.1,2.2,1.2,90.2,57726,33979,105045,15373,8.9,91.1,28,3,3.4,0.130846484
17165,0,0,0,0,0,288,0,0,0,0,0,0,18568,NA,23491,24913,41.7,93,4,0.4,0.4,0.1,1.8,0.4,56.3,48547,3556,10379,1109,13.3,86.7,19.2,0,2.1,0.151377123
17167,0,0,0,1,0,213,105,0,0,0,50039,0,123264,31,194672,197465,39.2,83.6,11.8,0.2,1.6,0,2.2,0.5,85.9,61768,23367,82986,9857,7.5,92.5,34.5,3,2.8,0.12003267
17169,0,0,0,0,0,0,0,0,0,0,0,0,5463,NA,6768,7544,43.6,95.5,3.2,0.2,0.1,0,0.5,0.5,42.4,56015,753,3040,260,10.6,89.4,20.4,0,1,0.111258865
17171,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,4951,5355,42.7,98.6,0.2,0.2,0.2,0,0.7,0.1,0,61231,545,2214,211,6.5,93.5,15.8,0,0.8,0.110078772
17173,0,0,0,0,0,0,0,0,0,0,0,0,4712,NA,21634,22363,43.5,98.6,0.2,0.2,0.3,0,0.6,0.2,22.3,61376,2000,9216,742,7.7,92.3,16.8,0,0.7,0.092447074
17175,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5342,5994,43.8,97.7,0.5,0.2,0.3,0,1,0.3,0,54804,587,2425,182,8.7,91.3,17,0,1.3,0.109883939
17177,0,0,0,0,0,37,0,0,0,0,0,0,26361,NA,44498,47711,43.1,86.5,9,0.2,0.6,0,2.5,1.2,59.9,51786,4997,19845,2093,7.5,92.5,19.6,0,3.7,0.112297182
17179,0,0,0,0,0,0,0,0,0,0,0,0,45082,18,131803,135394,39.8,96.2,1,0.3,0.7,0,1.3,0.5,79.6,66206,10576,54146,5138,7.3,92.7,26.3,0,1.8,0.080240966
17181,0,0,0,1,0,0,0,0,0,0,14248,0,7472,NA,16653,17808,42.9,94.8,0.9,0.5,0.3,0,1.5,2,34.1,51575,2835,7167,651,11.6,88.4,21.7,1,3.5,0.170239596
17183,0,0,0,0,0,0,17,0,0,0,0,0,63580,13,75758,81625,39.8,82.5,13,0.2,0.7,0,2.2,1.5,68.7,46295,12253,32655,4577,11.5,88.5,14.7,0,3.6,0.161738694
17185,0,0,0,0,0,0,0,0,0,0,0,0,6845,NA,11520,11947,42,96.9,0.6,0.2,0.6,0,1.1,0.5,61.1,54249,1533,5012,419,9.4,90.6,18.2,0,1.7,0.133072917
17187,0,0,0,0,0,0,0,0,0,0,0,0,7489,NA,16844,17707,39.6,91.3,1.7,0.2,0.5,0.1,1.6,4.5,54.5,53621,1805,6918,690,13.3,86.7,22.8,1,6.2,0.10715982
17189,0,0,0,0,0,37,0,0,0,0,0,0,2252,NA,13887,14716,42.3,97.7,0.7,0.1,0.3,0,0.8,0.4,26.4,64297,1099,5926,423,7.8,92.2,20.9,0,1.2,0.079138763
17191,0,0,0,0,0,0,0,0,0,0,0,0,7419,NA,16215,16760,42.9,98,0.3,0.2,0.4,0,0.8,0.3,30.1,51829,2116,7102,590,12.1,87.9,15.4,0,1.1,0.130496454
17193,0,0,0,0,0,25,0,0,0,0,0,0,0,NA,13537,14665,45.2,98.1,0.4,0.3,0.2,0,0.7,0.2,38,51388,1906,6313,565,10.1,89.9,15.5,0,1,0.140799291
17195,0,0,0,0,0,0,33,0,0,0,0,0,29987,NA,55175,58498,41.8,92.2,1.3,0.3,0.5,0,2.2,3.5,62.7,50880,6176,23740,2601,9.4,90.6,18.2,0,5.7,0.111934753
17197,0,0,0,0,0,349,0,0,0,0,0,0,170727,79,690743,677560,35.4,76,11.2,0.3,4.6,0,2.3,5.8,96.1,90249,44518,225256,21733,9,91,34.3,8,7.9,0.064449441
17199,0,0,0,0,0,0,0,0,0,0,0,0,91534,11,66597,66357,40.1,92.7,3.8,0.4,0.8,0,1.7,0.5,65.2,56958,8627,27421,2994,7.7,92.3,24.3,3,2.3,0.12954037
17201,0,1,0,0,0,220,74,0,15273,0,0,0,158146,42,282572,295266,38.3,77.4,12.2,0.3,2.3,0,2.8,4.9,92.1,59510,44613,115501,14979,12.3,87.7,22.9,2,7.8,0.157881885
17203,0,0,0,0,0,0,0,0,0,0,0,0,3628,NA,38459,38664,39.6,97.4,0.5,0.2,0.6,0,1.1,0.3,45.1,77117,2269,14276,1046,5.2,94.8,33.2,0,1.3,0.058997894
18001,0,0,0,0,0,0,4,0,0,0,0,0,10035,NA,35777,34387,34,97,0.3,0.2,0.2,0,0.9,1.4,46.3,53532,4444,12011,1016,15.3,84.7,15.5,0,2.3,0.12421388
18003,0,1,0,0,0,285,7,0,9398,0,0,0,399366,52,379299,355329,35.3,79.3,11.7,0.4,2.7,0.1,2.9,2.9,88.1,56838,39176,137851,16835,10.6,89.4,28.5,3,5.8,0.103285271
18005,0,0,0,0,0,85,0,0,0,0,0,0,44374,14,83779,76794,38.2,89.6,1.8,0.3,3.4,0.1,1.6,3.2,66.3,71181,9205,29860,3140,9.4,90.6,33.5,1,4.8,0.109872402
18007,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8748,8854,40.1,95.9,0.5,0.1,0.2,0,1.1,2.2,0,55016,752,3479,325,10.1,89.9,16.1,0,3.3,0.085962506
18009,0,0,0,0,0,0,0,0,0,0,0,0,8258,NA,11758,12766,42.4,97.7,0.4,0.2,0.1,0,1.3,0.3,49.4,46811,1474,5236,571,10.6,89.4,13.5,1,1.6,0.125361456
18011,0,0,0,0,0,40,0,0,0,0,0,0,21158,12,67843,56640,38.6,95.3,0.9,0.2,1.7,0,1.4,0.7,65.6,84137,4619,21149,1731,6.3,93.7,49.3,5,1.9,0.068083664
18013,0,0,0,0,0,5,0,0,0,0,0,0,0,NA,15092,15242,46.7,97.6,0.3,0.3,0.3,0,1.1,0.3,0,59617,1565,6199,425,7.9,92.1,28.9,1,1.5,0.103697323
18015,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20257,20155,40.9,96.8,0.2,0.2,0.1,0,1,1.7,18.6,58965,1739,7900,655,11.6,88.4,16.7,1,2.7,0.085846868
18017,1,0,0,1,0,179,0,4119,0,0,50843,0,17965,NA,37689,38966,38.7,88.2,1.5,0.5,1.1,0.1,1.6,7,55.3,51777,4630,14858,1684,14.6,85.4,13.3,2,8.6,0.122847515
18019,1,0,0,0,0,56,0,26094,0,0,0,0,22344,19,118302,110232,37.9,87.1,6.9,0.3,0.8,0,2.2,2.6,79.5,59441,11267,44248,5133,10.6,89.4,21.2,2,4.9,0.095239303
18021,0,0,0,0,0,3,0,0,0,0,0,0,7842,NA,26225,26890,39.9,97.8,0.3,0.2,0.2,0,0.9,0.5,39.1,54349,2920,10447,1067,8.6,91.4,17,1,1.5,0.111344137
18023,0,0,0,0,0,0,0,0,0,0,0,0,8842,NA,32399,33224,37.5,91,0.4,0.2,0.2,0,1.3,6.8,50.2,55336,3545,12105,1398,14.3,85.7,16.3,2,8.2,0.109416957
18025,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10577,10713,41.8,97.4,0.2,0.4,0.2,0.1,1.1,0.6,0,44332,1723,4303,434,19.6,80.4,10.3,0,1.7,0.162900633
18027,0,0,0,0,0,0,0,0,0,0,0,0,48994,NA,33351,31648,35.4,95,0.5,0.2,0.5,0,1.1,2.6,39.7,56611,3686,11329,1105,26.2,73.8,13.2,1,3.8,0.110521424
18029,1,0,0,0,0,0,0,4394,0,0,0,0,19890,12,49458,50047,40,97.5,0.6,0.2,0.4,0.1,1,0.3,46.9,71351,4546,18743,1783,10.4,89.6,22.9,1,1.2,0.091916373
18031,0,0,0,0,0,0,0,0,0,0,0,0,14663,NA,26559,25740,38.7,97.3,0.3,0.2,0.7,0,0.9,0.6,46.2,60891,2502,9977,1072,9.1,90.9,20.6,2,1.5,0.094205354
18033,1,0,0,0,0,0,0,4394,0,0,0,0,5248,NA,43475,42223,38.1,96.9,0.4,0.2,0.5,0,1.2,0.8,57.7,59714,4040,15951,1776,9.8,90.2,18,0,2,0.09292697
18035,1,0,0,0,0,221,7,5492,0,0,0,0,55246,20,114135,117671,34.8,89.1,6.9,0.3,1,0.1,2.1,0.6,77.2,45912,22680,46516,5080,10.3,89.7,23.7,2,2.6,0.198712052
18037,0,0,0,0,0,0,0,0,0,0,0,0,27908,NA,42736,41889,39.9,95.1,0.3,0.2,0.5,0,0.9,3.1,50.8,63869,2465,16133,1355,10.7,89.3,23.7,0,3.9,0.057679708
18039,1,0,0,0,0,92,68,4476,0,0,0,0,84034,29,206341,197559,34.9,82.9,5.7,0.4,1,0,2.5,7.5,79.4,55782,19316,70244,8843,19.2,80.8,19.8,3,10,0.093612031
18041,0,0,0,0,0,25,0,0,0,0,0,0,0,NA,23102,24277,40.8,96.9,1.3,0.1,0.3,0,1,0.3,63.2,48499,3059,9719,1158,17.9,82.1,13.3,1,1.4,0.132412778
18043,0,1,0,0,0,17,0,0,12656,0,0,0,50296,11,78522,74578,39.1,90.4,5.2,0.2,0.9,0,2.1,1.2,79.7,64614,8161,29479,3574,9.2,90.8,29.6,1,3.3,0.103932656
18045,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16346,17240,41.6,97.5,0.2,0.3,0.2,0,1,0.8,34,55337,2000,6935,648,11,89,14.9,1,1.8,0.122354093
18047,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,22758,23087,40,98.3,0.2,0.1,0.2,0,0.8,0.3,11.1,67315,2073,8579,738,12.7,87.3,21.1,2,1.2,0.091088848
18049,0,0,0,0,0,0,0,0,0,0,0,0,8654,NA,19974,20836,40.3,95,0.7,0.5,0.5,0,1.1,2.2,35.1,55011,1876,8237,834,12.2,87.8,15.8,0,3.3,0.093922099
18051,0,0,0,0,0,0,0,0,0,0,0,0,8711,NA,33659,33503,39.9,95.5,1.8,0.2,0.5,0,1.6,0.5,46.4,61872,3050,13255,1243,8.1,91.9,18,1,2,0.090614694
18053,1,0,0,0,0,8,41,2322,0,0,0,0,40932,13,65769,70061,39.5,88.2,7,0.3,0.6,0,2.4,1.4,71.1,47509,9713,27245,3312,12.8,87.2,17.9,1,3.9,0.147683559
18055,0,0,0,0,0,0,0,0,0,0,0,0,9887,NA,31922,33165,41.1,98.1,0.1,0.3,0.3,0,0.9,0.3,25.2,51918,4242,13487,1344,12.1,87.9,14.9,1,1.2,0.132886411
18057,0,0,0,0,0,20,0,0,0,0,0,0,70177,38,338011,274569,35.6,88.5,3.5,0.2,4.8,0,1.8,1.2,94.4,107710,14199,99835,8136,3.2,96.8,59.3,6,3,0.042007509
18059,0,0,0,0,0,0,0,0,0,0,0,0,22375,11,78168,70002,39.1,95.2,2.1,0.2,0.8,0,1.2,0.4,69.6,77905,3978,26304,2553,7.1,92.9,30.8,2,1.7,0.05089039
18061,0,0,0,0,0,15,0,0,0,0,0,0,16374,NA,40515,39364,40.2,97.4,0.5,0.2,0.4,0,1,0.5,14.2,64270,3276,15192,1360,11.6,88.4,18.7,0,1.5,0.080858941
18063,0,0,0,0,0,20,0,0,0,0,0,0,78533,25,170311,145448,36.7,90.1,4.9,0.2,2.1,0,1.6,1.1,82.2,85827,8123,52368,4951,6,94,37,3,2.7,0.047695099
18065,0,0,0,0,0,41,0,0,0,0,0,0,20081,NA,47972,49462,41.4,95.7,2.2,0.1,0.3,0,1.2,0.4,57.1,49293,5709,19077,1987,10.7,89.3,16.4,2,1.7,0.119006921
18067,0,1,0,0,0,66,4,0,4862,0,0,0,53935,14,82544,82752,40.7,88.6,6.9,0.3,0.9,0,2.5,0.8,78.5,54048,9880,34301,4034,10.5,89.5,21.6,3,3.3,0.119693739
18069,0,0,0,0,0,0,0,0,0,0,0,0,16443,NA,36520,37124,39,97.1,0.4,0.4,0.4,0,1.1,0.5,49,54565,3407,14218,1328,8.2,91.8,20.1,4,1.7,0.093291347
18071,0,0,0,0,0,7,0,0,0,0,0,0,28346,NA,44231,42376,38.7,94.5,0.7,0.2,0.8,0.1,1.3,2.4,56.3,59472,4391,16501,1702,12.7,87.3,16.7,1,3.7,0.099274265
18073,0,0,0,0,0,72,0,0,0,0,0,0,9465,NA,33562,33478,38,95.8,0.6,0.2,0.4,0,1,2,32,65352,2854,12232,1140,11.8,88.2,14.3,0,3,0.085036649
18075,0,0,0,0,0,17,0,0,0,0,0,0,9958,NA,20436,21253,39,97,0.3,0.1,0.4,0,0.9,1.3,44.3,49447,2510,8133,850,12,88,11.4,0,2.2,0.12282247
18077,0,0,0,1,0,13,20,0,0,0,40047,0,20734,NA,32308,32428,39.7,95.2,1.7,0.2,0.7,0,1.3,0.9,54.9,53378,3476,12635,1361,10.3,89.7,17.9,2,2.2,0.107589452
18079,0,0,0,0,0,7,0,0,0,0,0,0,9854,NA,27735,28525,38.4,96.8,0.8,0.1,0.2,0,1.2,1,39.8,55022,3169,10680,1287,12.2,87.8,12,1,2.1,0.11425996
18081,1,0,0,0,0,98,51,31579,0,0,0,0,20238,24,158167,139654,36.8,93.9,1.1,0.2,2,0,1.5,1.2,86.1,74427,9294,52242,5226,7.9,92.1,32.7,1,2.8,0.058760677
18083,0,0,0,0,0,122,0,0,0,0,0,0,33727,NA,36594,38440,38.5,94.9,2.6,0.2,0.6,0,1.2,0.5,63.8,48760,4381,15249,1512,11.3,88.7,16.9,1,1.7,0.11971908
18085,1,0,0,0,0,6,9,4394,0,0,0,0,16616,NA,79456,77358,37.7,93.3,0.7,0.3,0.8,0,1.4,3.4,53.4,64677,6996,29197,2840,14.3,85.7,23.3,3,4.9,0.088048731
18087,0,0,0,0,0,24,0,0,0,0,0,0,10798,NA,39614,37128,30.4,96.6,0.3,0.2,0.3,0,0.8,1.7,8.4,70746,2943,11598,776,38.2,61.8,10.5,2,2.6,0.074291917
18089,1,0,0,0,0,196,20,4394,0,0,0,0,384574,59,485493,496005,37.4,64.4,25.9,0.3,1.2,0,2.4,5.8,96,57280,69073,188157,26803,11.3,88.7,22.6,8,8.2,0.142273936
18091,0,0,0,0,0,109,0,0,0,0,0,0,58766,23,109888,111467,39.6,84.1,10.8,0.3,0.5,0,2.3,2,64.4,56427,13771,42331,4974,11.5,88.5,18,2,4.3,0.125318506
18093,0,0,0,0,0,0,0,0,0,0,0,0,21929,NA,45370,46134,41.6,97.3,0.4,0.3,0.5,0,1.1,0.3,41.6,56261,4670,18811,1828,11.7,88.3,15.8,1,1.5,0.102931453
18095,0,0,0,0,0,277,16,0,0,0,0,0,77322,29,129569,131636,39.2,87.7,8.3,0.2,0.4,0,1.8,1.5,76.9,54145,16056,51927,6426,11.6,88.4,18.4,4,3.4,0.12391853
18097,2,1,0,1,0,996,148,29771,20957,0,47561,0,626353,138,964582,903393,33.9,62.7,26.7,0.3,2,0.1,2.8,5.4,99.4,50707,143107,366176,56124,13.9,86.1,30.9,6,8.2,0.148361674
18099,2,0,0,0,0,35,0,32961,0,0,0,0,17827,NA,46258,47051,38.4,93.5,0.5,0.2,0.5,0,1.5,3.8,36.7,53695,4947,17406,1666,15.1,84.9,19.7,2,5.3,0.106943664
18101,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,10255,10334,41.8,98.4,0.1,0.3,0.3,0,0.7,0.2,27.7,56735,1098,4216,389,11.9,88.1,13.7,0,0.9,0.107069722
18103,0,0,0,0,0,0,0,0,0,0,0,0,9377,NA,35516,36903,39.5,91.8,4.5,0.9,0.3,0,1.8,0.6,53.5,53658,4162,13456,1475,13.9,86.1,13,2,2.5,0.11718662
18105,1,0,0,0,0,22,0,16846,0,0,0,0,63341,20,148431,137974,27.7,87.8,3.3,0.3,5.2,0,2.5,1,78.8,53113,27710,54864,4042,7.3,92.7,45.7,3,3.4,0.18668607
18107,0,0,0,0,0,0,0,0,0,0,0,0,10769,NA,38338,38124,39.4,95.2,0.9,0.3,0.6,0,1.2,1.8,47.2,54366,4478,14979,1672,10.2,89.8,18.2,1,3,0.116803172
18109,0,0,0,0,0,0,8,0,0,0,0,0,26507,18,70489,68894,39.9,97.7,0.3,0.3,0.4,0,1,0.3,50.9,63414,6201,25765,2636,11.9,88.1,17.3,1,1.3,0.087971173
18111,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,13984,14244,42.4,96.2,0.4,0.3,0.3,0,1.1,1.8,0,61457,1300,5503,502,14.3,85.7,11.9,0,2.8,0.092963387
18113,0,0,0,0,0,0,0,0,0,0,0,0,19593,NA,47744,47536,37.1,92.5,0.4,0.2,0.4,0,1.3,5.2,32,60980,3662,17355,1819,16.4,83.6,13.7,2,6.5,0.076700737
18115,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,5875,6128,43.7,98.1,0.4,0.2,0.3,0,0.7,0.3,0,58294,554,2477,193,12.4,87.6,14.7,0,1,0.094297872
18117,0,0,0,0,0,0,0,0,0,0,0,0,10274,NA,19646,19840,40.8,97,0.9,0.3,0.3,0,1.2,0.3,16.5,47931,2728,7872,790,16.8,83.2,10.9,1,1.5,0.138857783
18119,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20799,21575,42.4,97.9,0.3,0.3,0.3,0,0.9,0.2,0,53387,2447,8486,770,14.6,85.4,13.1,1,1.2,0.117649887
18121,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,16937,17339,41.3,96.1,2.3,0.4,0.2,0,0.6,0.4,25,51554,2308,6222,546,13.8,86.2,12,1,1,0.136269705
18123,0,0,0,0,0,0,0,0,0,0,0,0,10638,NA,19169,19338,40.4,96,2.4,0.2,0.4,0,0.8,0.3,45,53908,2113,7476,723,9.7,90.3,16.1,0,1,0.110230059
18125,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,12389,12845,42.8,98.2,0.3,0.2,0.2,0,0.8,0.3,0,52378,1140,5186,402,13.2,86.8,14.1,0,1.1,0.092017112
18127,1,0,0,0,0,48,0,2068,0,0,0,0,0,30,170389,164343,38.4,91.3,3,0.3,1.2,0,1.9,2.3,79.2,74064,13421,61998,5861,6.4,93.6,28.4,5,4.2,0.078766822
18129,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25427,25910,41.6,97.2,0.9,0.2,0.3,0,1.1,0.4,33.2,68435,2167,10171,832,6.6,93.4,21.9,0,1.4,0.085224368
18131,0,0,0,0,0,0,0,0,0,0,0,0,4352,NA,12353,13402,41.7,97.2,0.7,0.3,0.2,0,1,0.6,19.1,52432,1357,5282,512,11.5,88.5,12.8,1,1.6,0.109851858
18133,0,0,0,0,0,52,0,0,0,0,0,0,8726,NA,37576,37963,37.9,93.4,4,0.3,0.7,0,1.1,0.5,35.2,64098,3408,12917,1185,11.1,88.9,16.8,1,1.6,0.090696189
18135,0,0,0,0,0,0,0,0,0,0,0,0,7917,NA,24665,26171,40.8,96.1,0.4,0.3,0.2,0,1.1,1.8,38.1,50496,3222,10451,1151,12.5,87.5,14.3,1,3,0.130630448
18137,0,0,0,0,0,0,0,0,0,0,0,0,29549,NA,28324,28818,39.2,97.6,0.2,0.2,0.5,0,0.9,0.5,16.8,61219,2525,10789,1127,10.7,89.3,18,3,1.5,0.089147013
18139,0,0,0,0,0,0,0,0,0,0,0,0,4916,NA,16581,17392,40.6,97.4,0.8,0.2,0.3,0,0.8,0.5,38.8,54371,1785,6767,705,12.6,87.4,13.9,3,1.3,0.107653338
18141,0,0,0,0,0,317,0,0,0,0,0,0,101316,38,271826,266931,36.2,78.7,12.7,0.4,1.9,0.1,2.9,3.4,91,53881,39848,103069,12432,11.5,88.5,29.6,3,6.2,0.146593777
18143,0,0,0,0,0,29,0,0,0,0,0,0,5118,NA,23873,24181,39.3,97.9,0.2,0.2,0.4,0.1,0.7,0.5,47.3,50571,3194,9397,1189,16.8,83.2,12,0,1.2,0.133791312
18145,0,0,0,0,0,8,0,0,0,0,0,0,25946,NA,44729,44436,39.9,95.4,1,0.2,0.5,0,1.2,1.6,48,59798,4414,17302,1876,12.7,87.3,18.7,3,2.9,0.098683181
18147,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20277,20952,41.9,96.9,0.5,0.2,0.3,0,0.8,1.3,0,59183,1728,8082,620,9.5,90.5,15.2,0,2.1,0.085219707
18149,0,0,0,1,0,0,0,0,0,0,9765,0,8133,NA,22995,23363,40.4,97.1,0.3,0.3,0.2,0,1.3,0.9,17.6,54001,3046,9038,997,15.1,84.9,11.9,2,2.1,0.132463579
